"repo_id","commit_sha","number_of_files_changed","total_lines_changed","file_types_changed"
puppeteer/puppeteer,"1afc8e4f0a67641cdcc95d29ebe02a508f0141c7",300,109,"{'release-please-manifest.json','md','json','10.0_CHANGELOG.md','10.0_api_index.md','10.0_api_puppeteer.accessibility.md','10.0_api_puppeteer.accessibility.snapshot.md','10.0_api_puppeteer.actionoptions.md','10.0_api_puppeteer.actionresult.md','10.0_api_puppeteer.autofilldata.md','10.0_api_puppeteer.awaitable.md','10.0_api_puppeteer.awaitableiterable.md','10.0_api_puppeteer.awaitablepredicate.md','10.0_api_puppeteer.awaitedlocator.md','10.0_api_puppeteer.boundingbox.md','10.0_api_puppeteer.boxmodel.md','10.0_api_puppeteer.browser.browsercontexts.md','10.0_api_puppeteer.browser.close.md','10.0_api_puppeteer.browser.cookies.md','10.0_api_puppeteer.browser.createbrowsercontext.md','10.0_api_puppeteer.browser.defaultbrowsercontext.md','10.0_api_puppeteer.browser.deletecookie.md','10.0_api_puppeteer.browser.disconnect.md','10.0_api_puppeteer.browser.installextension.md','10.0_api_puppeteer.browser.isconnected.md','10.0_api_puppeteer.browser.md','10.0_api_puppeteer.browser.newpage.md','10.0_api_puppeteer.browser.pages.md','10.0_api_puppeteer.browser.process.md','10.0_api_puppeteer.browser.setcookie.md','10.0_api_puppeteer.browser.target.md','10.0_api_puppeteer.browser.targets.md','10.0_api_puppeteer.browser.uninstallextension.md','10.0_api_puppeteer.browser.useragent.md','10.0_api_puppeteer.browser.version.md','10.0_api_puppeteer.browser.waitfortarget.md','10.0_api_puppeteer.browser.wsendpoint.md','10.0_api_puppeteer.browsercontext.browser.md','10.0_api_puppeteer.browsercontext.clearpermissionoverrides.md','10.0_api_puppeteer.browsercontext.close.md','10.0_api_puppeteer.browsercontext.cookies.md','10.0_api_puppeteer.browsercontext.deletecookie.md','10.0_api_puppeteer.browsercontext.md','10.0_api_puppeteer.browsercontext.newpage.md','10.0_api_puppeteer.browsercontext.overridepermissions.md','10.0_api_puppeteer.browsercontext.pages.md','10.0_api_puppeteer.browsercontext.setcookie.md','10.0_api_puppeteer.browsercontext.targets.md','10.0_api_puppeteer.browsercontext.waitfortarget.md','10.0_api_puppeteer.browsercontextevent.md','10.0_api_puppeteer.browsercontextevents.md','10.0_api_puppeteer.browsercontextoptions.md','10.0_api_puppeteer.browserevent.md','10.0_api_puppeteer.browserevents.md','10.0_api_puppeteer.browserlauncher.defaultargs.md','10.0_api_puppeteer.browserlauncher.executablepath.md','10.0_api_puppeteer.browserlauncher.launch.md','10.0_api_puppeteer.browserlauncher.md','10.0_api_puppeteer.cdpevents.md','10.0_api_puppeteer.cdpsession.connection.md','10.0_api_puppeteer.cdpsession.detach.md','10.0_api_puppeteer.cdpsession.id.md','10.0_api_puppeteer.cdpsession.md','10.0_api_puppeteer.cdpsession.send.md','10.0_api_puppeteer.cdpsessionevent.md','10.0_api_puppeteer.cdpsessionevent.sessionattached.md','10.0_api_puppeteer.cdpsessionevent.sessiondetached.md','10.0_api_puppeteer.cdpsessionevents.md','10.0_api_puppeteer.chromeheadlessshellsettings.md','10.0_api_puppeteer.chromereleasechannel.md','10.0_api_puppeteer.chromesettings.md','10.0_api_puppeteer.clickoptions.md','10.0_api_puppeteer.commandoptions.md','10.0_api_puppeteer.commoneventemitter.emit.md','10.0_api_puppeteer.commoneventemitter.listenercount.md','10.0_api_puppeteer.commoneventemitter.md','10.0_api_puppeteer.commoneventemitter.off.md','10.0_api_puppeteer.commoneventemitter.on.md','10.0_api_puppeteer.commoneventemitter.once.md','10.0_api_puppeteer.commoneventemitter.removealllisteners.md','10.0_api_puppeteer.configuration.md','10.0_api_puppeteer.connect.md','10.0_api_puppeteer.connection._constructor_.md','10.0_api_puppeteer.connection.createsession.md','10.0_api_puppeteer.connection.dispose.md','10.0_api_puppeteer.connection.fromsession.md','10.0_api_puppeteer.connection.md','10.0_api_puppeteer.connection.send.md','10.0_api_puppeteer.connection.session.md','10.0_api_puppeteer.connection.url.md','10.0_api_puppeteer.connectiontransport.close.md','10.0_api_puppeteer.connectiontransport.md','10.0_api_puppeteer.connectiontransport.send.md','10.0_api_puppeteer.connectoptions.md','10.0_api_puppeteer.consolemessage.args.md','10.0_api_puppeteer.consolemessage.location.md','10.0_api_puppeteer.consolemessage.md','10.0_api_puppeteer.consolemessage.stacktrace.md','10.0_api_puppeteer.consolemessage.text.md','10.0_api_puppeteer.consolemessage.type.md','10.0_api_puppeteer.consolemessagelocation.md','10.0_api_puppeteer.consolemessagetype.md','10.0_api_puppeteer.continuerequestoverrides.md','10.0_api_puppeteer.convertcookiespartitionkeyfrompuppeteertocdp.md','10.0_api_puppeteer.cookie.md','10.0_api_puppeteer.cookiedata.md','10.0_api_puppeteer.cookieparam.md','10.0_api_puppeteer.cookiepartitionkey.md','10.0_api_puppeteer.cookiepriority.md','10.0_api_puppeteer.cookiesamesite.md','10.0_api_puppeteer.cookiesourcescheme.md','10.0_api_puppeteer.coverage.md','10.0_api_puppeteer.coverage.startcsscoverage.md','10.0_api_puppeteer.coverage.startjscoverage.md','10.0_api_puppeteer.coverage.stopcsscoverage.md','10.0_api_puppeteer.coverage.stopjscoverage.md','10.0_api_puppeteer.coverageentry.md','10.0_api_puppeteer.credentials.md','10.0_api_puppeteer.csscoverage._constructor_.md','10.0_api_puppeteer.csscoverage.md','10.0_api_puppeteer.csscoverage.start.md','10.0_api_puppeteer.csscoverage.stop.md','10.0_api_puppeteer.csscoverageoptions.md','10.0_api_puppeteer.customqueryhandler.md','10.0_api_puppeteer.debuginfo.md','10.0_api_puppeteer.default_intercept_resolution_priority.md','10.0_api_puppeteer.defaultargs.md','10.0_api_puppeteer.deletecookiesrequest.md','10.0_api_puppeteer.device.md','10.0_api_puppeteer.devicerequestprompt.cancel.md','10.0_api_puppeteer.devicerequestprompt.md','10.0_api_puppeteer.devicerequestprompt.select.md','10.0_api_puppeteer.devicerequestprompt.waitfordevice.md','10.0_api_puppeteer.devicerequestpromptdevice.md','10.0_api_puppeteer.dialog.accept.md','10.0_api_puppeteer.dialog.defaultvalue.md','10.0_api_puppeteer.dialog.dismiss.md','10.0_api_puppeteer.dialog.md','10.0_api_puppeteer.dialog.message.md','10.0_api_puppeteer.dialog.type.md','10.0_api_puppeteer.downloadbehavior.md','10.0_api_puppeteer.downloadpolicy.md','10.0_api_puppeteer.elementfor.md','10.0_api_puppeteer.elementhandle._.md','10.0_api_puppeteer.elementhandle.__.md','10.0_api_puppeteer.elementhandle.__eval.md','10.0_api_puppeteer.elementhandle._eval.md','10.0_api_puppeteer.elementhandle.autofill.md','10.0_api_puppeteer.elementhandle.backendnodeid.md','10.0_api_puppeteer.elementhandle.boundingbox.md','10.0_api_puppeteer.elementhandle.boxmodel.md','10.0_api_puppeteer.elementhandle.click.md','10.0_api_puppeteer.elementhandle.clickablepoint.md','10.0_api_puppeteer.elementhandle.contentframe.md','10.0_api_puppeteer.elementhandle.drag.md','10.0_api_puppeteer.elementhandle.draganddrop.md','10.0_api_puppeteer.elementhandle.dragenter.md','10.0_api_puppeteer.elementhandle.dragover.md','10.0_api_puppeteer.elementhandle.drop.md','10.0_api_puppeteer.elementhandle.focus.md','10.0_api_puppeteer.elementhandle.hover.md','10.0_api_puppeteer.elementhandle.ishidden.md','10.0_api_puppeteer.elementhandle.isintersectingviewport.md','10.0_api_puppeteer.elementhandle.isvisible.md','10.0_api_puppeteer.elementhandle.md','10.0_api_puppeteer.elementhandle.press.md','10.0_api_puppeteer.elementhandle.screenshot.md','10.0_api_puppeteer.elementhandle.scrollintoview.md','10.0_api_puppeteer.elementhandle.select.md','10.0_api_puppeteer.elementhandle.tap.md','10.0_api_puppeteer.elementhandle.toelement.md','10.0_api_puppeteer.elementhandle.touchend.md','10.0_api_puppeteer.elementhandle.touchmove.md','10.0_api_puppeteer.elementhandle.touchstart.md','10.0_api_puppeteer.elementhandle.type.md','10.0_api_puppeteer.elementhandle.uploadfile.md','10.0_api_puppeteer.elementhandle.waitforselector.md','10.0_api_puppeteer.elementscreenshotoptions.md','10.0_api_puppeteer.errorcode.md','10.0_api_puppeteer.evaluatefunc.md','10.0_api_puppeteer.evaluatefuncwith.md','10.0_api_puppeteer.eventemitter.emit.md','10.0_api_puppeteer.eventemitter.listenercount.md','10.0_api_puppeteer.eventemitter.md','10.0_api_puppeteer.eventemitter.off.md','10.0_api_puppeteer.eventemitter.on.md','10.0_api_puppeteer.eventemitter.once.md','10.0_api_puppeteer.eventemitter.removealllisteners.md','10.0_api_puppeteer.eventswithwildcard.md','10.0_api_puppeteer.eventtype.md','10.0_api_puppeteer.executablepath.md','10.0_api_puppeteer.experimentsconfiguration.md','10.0_api_puppeteer.extensiontransport.close.md','10.0_api_puppeteer.extensiontransport.connecttab.md','10.0_api_puppeteer.extensiontransport.md','10.0_api_puppeteer.extensiontransport.send.md','10.0_api_puppeteer.filechooser.accept.md','10.0_api_puppeteer.filechooser.cancel.md','10.0_api_puppeteer.filechooser.ismultiple.md','10.0_api_puppeteer.filechooser.md','10.0_api_puppeteer.firefoxsettings.md','10.0_api_puppeteer.flattenhandle.md','10.0_api_puppeteer.frame._.md','10.0_api_puppeteer.frame.__.md','10.0_api_puppeteer.frame.__eval.md','10.0_api_puppeteer.frame._eval.md','10.0_api_puppeteer.frame.addscripttag.md','10.0_api_puppeteer.frame.addstyletag.md','10.0_api_puppeteer.frame.childframes.md','10.0_api_puppeteer.frame.click.md','10.0_api_puppeteer.frame.content.md','10.0_api_puppeteer.frame.evaluate.md','10.0_api_puppeteer.frame.evaluatehandle.md','10.0_api_puppeteer.frame.focus.md','10.0_api_puppeteer.frame.frameelement.md','10.0_api_puppeteer.frame.goto.md','10.0_api_puppeteer.frame.hover.md','10.0_api_puppeteer.frame.isdetached.md','10.0_api_puppeteer.frame.locator.md','10.0_api_puppeteer.frame.md','10.0_api_puppeteer.frame.name.md','10.0_api_puppeteer.frame.page.md','10.0_api_puppeteer.frame.parentframe.md','10.0_api_puppeteer.frame.select.md','10.0_api_puppeteer.frame.setcontent.md','10.0_api_puppeteer.frame.tap.md','10.0_api_puppeteer.frame.title.md','10.0_api_puppeteer.frame.type.md','10.0_api_puppeteer.frame.url.md','10.0_api_puppeteer.frame.waitforfunction.md','10.0_api_puppeteer.frame.waitfornavigation.md','10.0_api_puppeteer.frame.waitforselector.md','10.0_api_puppeteer.frameaddscripttagoptions.md','10.0_api_puppeteer.frameaddstyletagoptions.md','10.0_api_puppeteer.frameevents.md','10.0_api_puppeteer.framewaitforfunctionoptions.md','10.0_api_puppeteer.geolocationoptions.md','10.0_api_puppeteer.gotooptions.md','10.0_api_puppeteer.handlefor.md','10.0_api_puppeteer.handleor.md','10.0_api_puppeteer.handler.md','10.0_api_puppeteer.httprequest.abort.md','10.0_api_puppeteer.httprequest.aborterrorreason.md','10.0_api_puppeteer.httprequest.continue.md','10.0_api_puppeteer.httprequest.continuerequestoverrides.md','10.0_api_puppeteer.httprequest.enqueueinterceptaction.md','10.0_api_puppeteer.httprequest.failure.md','10.0_api_puppeteer.httprequest.fetchpostdata.md','10.0_api_puppeteer.httprequest.finalizeinterceptions.md','10.0_api_puppeteer.httprequest.frame.md','10.0_api_puppeteer.httprequest.haspostdata.md','10.0_api_puppeteer.httprequest.headers.md','10.0_api_puppeteer.httprequest.initiator.md','10.0_api_puppeteer.httprequest.interceptresolutionstate.md','10.0_api_puppeteer.httprequest.isinterceptresolutionhandled.md','10.0_api_puppeteer.httprequest.isnavigationrequest.md','10.0_api_puppeteer.httprequest.md','10.0_api_puppeteer.httprequest.method.md','10.0_api_puppeteer.httprequest.postdata.md','10.0_api_puppeteer.httprequest.redirectchain.md','10.0_api_puppeteer.httprequest.resourcetype.md','10.0_api_puppeteer.httprequest.respond.md','10.0_api_puppeteer.httprequest.response.md','10.0_api_puppeteer.httprequest.responseforrequest.md','10.0_api_puppeteer.httprequest.url.md','10.0_api_puppeteer.httpresponse.buffer.md','10.0_api_puppeteer.httpresponse.content.md','10.0_api_puppeteer.httpresponse.frame.md','10.0_api_puppeteer.httpresponse.fromcache.md','10.0_api_puppeteer.httpresponse.fromserviceworker.md','10.0_api_puppeteer.httpresponse.headers.md','10.0_api_puppeteer.httpresponse.json.md','10.0_api_puppeteer.httpresponse.md','10.0_api_puppeteer.httpresponse.ok.md','10.0_api_puppeteer.httpresponse.remoteaddress.md','10.0_api_puppeteer.httpresponse.request.md','10.0_api_puppeteer.httpresponse.securitydetails.md','10.0_api_puppeteer.httpresponse.status.md','10.0_api_puppeteer.httpresponse.statustext.md','10.0_api_puppeteer.httpresponse.text.md','10.0_api_puppeteer.httpresponse.timing.md','10.0_api_puppeteer.httpresponse.url.md','10.0_api_puppeteer.imageformat.md','10.0_api_puppeteer.innerparams.md','10.0_api_puppeteer.interceptresolutionaction.md','10.0_api_puppeteer.interceptresolutionstate.md','10.0_api_puppeteer.internalnetworkconditions.md','10.0_api_puppeteer.jscoverage.md','10.0_api_puppeteer.jscoverage.start.md','10.0_api_puppeteer.jscoverage.stop.md','10.0_api_puppeteer.jscoverageentry.md','10.0_api_puppeteer.jscoverageoptions.md','10.0_api_puppeteer.jshandle.aselement.md'}"
rustdesk/rustdesk,edab44afdf7c992f2ea91d200475a6e4ef916b19,2,122,{'md'}
labuladong/fucking-algorithm,"772dc166d45414f0d450220fa98ab94b25164dc3",3,76,"{'github_ISSUE_TEMPLATE_others.md','github_ISSUE_TEMPLATE_translate.md','github_ISSUE_TEMPLATE_website-bug.md'}"
rust-lang/rust,"99e7c15e81385b38a8186b51edc4577d5d7b5bdd",36,1044,"{'rs','md','stderr','fixed'}"
mrdoob/three.js,a1db039706a81bca955f15032b088fdb2b603409,1,4,{'js'}
ryanmcdermott/clean-code-javascript,"5311f64b03fc0c2450ab17a45ee9818669c8b9b5",1,1,{'md'}
facebook/create-react-app,b532a58792ea79ba7b0e85c1cb42b2a36dafe276,3,44,"{'md','js','json'}"
iluwatar/java-design-patterns,"3ac1a36b058864b5fcd6fb9e42435f8fe7799591",1,4,{'md'}
microsoft/vscode,bc2758a3447bb76a6c622601c21de7c64d2463f2,2,24,"{'ts','css'}"
ohmyzsh/ohmyzsh,c95509ebfdbcc3c497f12697cfd2717bcb0a528b,3,732,"{'md','c95509ebfdbcc3c497f12697cfd2717bcb0a528b_plugins_kamal__kamal','plugin.zsh'}"
ossu/computer-science,ab7796583809ce9f3de5f44bd18cfed4e9929fa9,1,19,{'md'}
Significant-Gravitas/AutoGPT,a51af362962215c55be7a76064c0c202ca29deaf,3,7,{'py'}
jwasham/coding-interview-university,"39d8165fb1be2c3f2d5d038ec156abac7d76a521",1,25,{'md'}
tensorflow/tensorflow,"2962f3728384aac280a22e1de65193d359e8c42a",1,8,{'2962f3728384aac280a22e1de65193d359e8c42a_third_party_xla_xla_service_gpu_transforms_BUILD'}
ohmyzsh/ohmyzsh,"881c8b78d3e3ade9bccfddb3e616842807d07a59",1,2,{'zsh'}
trekhleb/javascript-algorithms,"9046d80bdb9e5c2e65c87369575a3e47e9c01978",1,2,{'md'}
trekhleb/javascript-algorithms,c5dd0483bfd873e5f53c6d08f12f0b129caef339,19,36,"{'ar-AR.md','de-DE.md','es-ES.md','fr-FR.md','he-IL.md','id-ID.md','it-IT.md','ja-JP.md','ko-KR.md','md','pl-PL.md','pt-BR.md','ru-RU.md','tr-TR.md','uk-UA.md','uz-UZ.md','vi-VN.md','zh-CN.md','zh-TW.md'}"
facebook/react,"283f87f083f285c060582e1096cebed794d4b748",3,5,"{'test-renderer.www.js','www-dynamic.js','www.js'}"
facebook/react,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,2,4,"{'json','lock'}"
jwasham/coding-interview-university,"945b932362e7decb217b2ac063756aa99bc4c088",1,25,{'md'}
public-apis/public-apis,"410778f42e340043b71fc958da77dcb0d4cfc469",1,67,{'md'}
jlevy/the-art-of-command-line,a08637668614898ad458920e7694cbbbae804d28,1,21,{'md'}
jackfrued/Python-100-Days,a1003a71a8b60ea2d178ca38db96d51066407f7d,4,96,"{'zip','深入浅出pandas-2.md','自然语言处理入门.md','md'}"
ohmyzsh/ohmyzsh,"95ef2516697aa764d1d4bb93ad3490584cc118ec",2,2,"{'md','plugin.zsh'}"
EbookFoundation/free-programming-books,a2bffc3c2a3cb1518e85efe52b80ec09e021177e,1,4,{'md'}
AUTOMATIC1111/stable-diffusion-webui,"5d26c6ae89e3408c06fa2d8fcc14a3087d219efd",1,26,{'md'}
ytdl-org/youtube-dl,bd2ded59f218bed637514f3aaf11787fa7b87ccf,2,16,{'py'}
"996icu/996.ICU","037ca79b8e4f42c955c0d71e53d7fda632028830",1,45,{'md'}
jlevy/the-art-of-command-line,cbc0ccf226349944cd5f2c264aaec4b22477c769,1,2,{'md'}
Snailclimb/JavaGuide,"6b60d671dbf12c2602ef2db2a8702cc1de6e243e",7,90,{'md'}
public-apis/public-apis,"53b16cfd0c322c573998ac416073b0c1a2857b60",1,0,{'github_cs1586-APILayerLogoUpdate2022-LJ_v2-HighRes.png'}
huggingface/transformers,fde1120b6c299055ad0c5304e51acfd4f9a834fc,4,37,{'py'}
twbs/bootstrap,"6b3649d3699898031b46dc86a5b432ed6504abc9",4,50,"{'astro','scss'}"
AUTOMATIC1111/stable-diffusion-webui,"5a10bb9aa6d4a46f5e14fa43648f4cb08ae1275b",4,21,{'py'}
Snailclimb/JavaGuide,"6f3f2c90fe9d8d28f9a21c6cb58a769753d1b716",1,2,{'md'}
AUTOMATIC1111/stable-diffusion-webui,"9f5a98d5766b4ac233d916fe8b02ea16b8b2c259",1,1,{'gitignore'}
jackfrued/Python-100-Days,f52b36de27da8660092c3c58d0403b1883266908,31,145269,"{'csv','xlsx','ipynb','ipynb_checkpoints_all_jobs-checkpoint.csv','ipynb_checkpoints_cleaned_jobs-checkpoint.csv','ttf','jpg','txt','md'}"
github/gitignore,"90c3bc712bc11378dd425d3d478df5032066696c",1,2,{'gitignore'}
microsoft/PowerToys,"9b3f8951f8fb4df306e13e0332d5c739a881f295",1,16,{'md'}
ohmyzsh/ohmyzsh,ecdc1e722a9f458b3b5c4900403ee77848e1dba2,1,26,{'md'}
f/awesome-chatgpt-prompts,f5fe34032e3e017dd060985f04e693bc0fdbc8a8,1,4,{'csv'}
flutter/flutter,"8e44cc2bcfa58f982a3bd53bad049e05b04f6b5e",2,49,{'cc'}
microsoft/PowerToys,bdf0b5ea230432ff923ef19e5c116726a472ebce,1,2,{'cpp'}
vercel/next.js,aefa6f152619c45b6288452d329aa7511a459004,12,434,"{'vscode_launch.json','rs','ts','test.ts','json'}"
Chalarangelo/30-seconds-of-code,a544b452540bad60c0de28f32cc32c19027af7ac,1,61,{'md'}
jackfrued/Python-100-Days,"5bb9a562ea033bbbbbf5bcd83a3efc9cdbec5697",1,5,{'md'}
massgravel/Microsoft-Activation-Scripts,"9073a35fe00b7b40b8086a0036e4f13a20e9d4f4",3,2147,"{'cmd','md'}"
rust-lang/rust,cf4fbc0695990a934d7100f0d70fb5d48fea5400,1,185,{'rs'}
axios/axios,"2d7911e52b1ce7ceb23f344fe51084e48665366c",1,4,{'md'}
facebook/react-native,"69b56a4ca0f9d16627c2958a9d1b5fdeebc109b1",4,18,"{'cpp','h','cpp-template.js','h-template.js'}"
krahets/hello-algo,"1db2001e9b56f724e8335e2128cd5e4588be75ad",1,62,{'md'}
ollama/ollama,"5f57b0ef4268a6bd9e8043d54c351a608a7e1bca",17,1244,"{'go','md'}"
Chalarangelo/30-seconds-of-code,d748f3b3e321c42d5475ba6e1e47ac2413066b11,4,175,"{'vscode_spellright.dict','svg','md'}"
Genymobile/scrcpy,"79227af89ffdf7de776f4e674e50506ea382d763",8,105,"{'79227af89ffdf7de776f4e674e50506ea382d763_LICENSE','md','1'}"
labuladong/fucking-algorithm,a330b7b85948bef67842f4ca6b75c00d1604f0b4,3,57,"{'github_ISSUE_TEMPLATE_chrome-extension-bug.md','github_ISSUE_TEMPLATE_vscode-extension-bug.md','github_ISSUE_TEMPLATE_website-bug.md'}"
langchain-ai/langchain,"8e3dc1f2ea785ae76d2c6329a1d3be515722256e",2,6,{'ipynb'}
massgravel/Microsoft-Activation-Scripts,"830755f6b606446225ca4535a6a0d45ba9f8c052",2,4,{'cmd'}
ripienaar/free-for-dev,"7aaf4a3869c5c0797e29866a72099c2daf3099b4",1,6,{'md'}
yt-dlp/yt-dlp,"3fe72e9eea38d9a58211cde42cfaa577ce020e2c",1,241,{'py'}
"521xueweihan/HelloGitHub",f63bc2a7ff0d65178dffc84d20bc3a564b2b1a0d,108,681,{'md'}
nodejs/node,"0854aa33244dc5e058631070e5a8dd037241438a",2,38,{'d.ts'}
nodejs/node,"9dc41f27f4a07604a69d817b903f87083ba56b34",1,4,{'cc'}
ripienaar/free-for-dev,"34190e43b5f609896a43958a9bee9c6d0c884930",1,3,{'md'}
n8n-io/n8n,e53116aff3411c8efb1e78417d24ff781103a2bd,1,2,{'github_workflows_e2e-tests-pr.yml'}
n8n-io/n8n,"7f8b943c1ae805807134205eae8ebb24cef5511e",2,4,"{'ts','test.ts'}"
PanJiaChen/vue-element-admin,"5e7113935cf9b0ba69867ae569cccda95b687118",4,24,"{'es.md','ja.md','md','zh-CN.md'}"
n8n-io/n8n,d0ff66226fdd5af0bab2286360da397367b653a2,3,12,"{'json','vue','ts'}"
"521xueweihan/HelloGitHub",a6178c86d1bbc8680b24fe9ef4f100938d206d30,6,305,{'md'}
"521xueweihan/HelloGitHub","058b4bcb6b5497544d8a72f55c0acb1c2caf953e",219,1537,{'md'}
fatedier/frp,ce366ee17f3a92f6015d57083f053256dd9501a5,9,324,"{'md','go'}"
microsoft/PowerToys,d21b7fac7b3500d7af338641cfd9d7550cae3d11,2,70,"{'cs','cpp'}"
nodejs/node,d89657c29e69043289ae0f75d87cca634d396bff,3,82,"{'md','js'}"
tailwindlabs/tailwindcss,"24ed64ebb3d5446f6a440a2544c0b5ae8c6b8c69",4,34,"{'json','yaml'}"
n8n-io/n8n,d0b42d63393645b9b319edd3323a64a38ded7469,2,77,"{'json','yaml'}"
fastapi/fastapi,bb05a685309817aab6b80f15ff7da9accecf87a9,1,1,{'md'}
fastapi/fastapi,"3855d808b0fd42766d23a3755ed3cb11217633c6",1,1,{'md'}
neovim/neovim,ff95d7ff9a04150ca988e070c8c1aa65b86d54fc,3,54,{'lua'}
puppeteer/puppeteer,c2ebd3f7fa2dd0863a1129529865bb8502a4e604,2,7,{'ts'}
shadcn-ui/ui,ec7315049085fe611cdc2c79e2c3733ea674f146,2,49,"{'..slug]]_page.tsx','config.ts'}"
goldbergyoni/nodebestpractices,"94d9324f8fba25ea02213efdac857e691c1be87d",1,1925,{'hebrew.md'}
angular/angular,bddfd2f8c2a013cc0d794040201a3698b37467da,2,8,"{'scss','component.scss'}"
ant-design/ant-design,"0b4d2498b7d618929b576b0d7b0c57329bcb71b5",7,243,"{'dumi_global.css','dumi_theme_builtins_Container_index.tsx','dumi_theme_builtins_Container_style.ts','dumi_theme_layouts_DocLayout_index.tsx','dumi_theme_slots_Content_InViewSuspense.tsx','dumi_theme_slots_Content_index.tsx','dumi_theme_static_style.ts'}"
iluwatar/java-design-patterns,"0da4dcda5b3af64b071a71f766c6ed54bcbf10cb",1,4,{'md'}
goldbergyoni/nodebestpractices,"6d4e0ca301c9b2b90ebc5651c5e99fed2e4c3e38",1,6,{'md'}
microsoft/Web-Dev-For-Beginners,"8d6158056cfe8cc6ab339920cf5771a4c5402f5b",1,4,{'json'}
deepseek-ai/DeepSeek-V3,a5d2ad229e6c7162f290f4376e2ecf6292f966c4,1,2,{'md'}
microsoft/Web-Dev-For-Beginners,"121ae726d3db5a5e6f9542b65aa8d19beab76f5c",1,72,{'json'}
facebook/create-react-app,"9bd1974523d317699ce790ef4f3bffe751598a89",39,184,"{'md','test.js','js'}"
ryanmcdermott/clean-code-javascript,"3ff9eba6d460f31db8146762bade4fcc32626762",1,8,{'md'}
shadcn-ui/ui,e0bec146fa3df031089b55d25ce830d1c7ff1685,1,2,{'tsx'}
yt-dlp/yt-dlp,"148a1eb4c59e127965396c7a6e6acf1979de459e",1,4,{'py'}
krahets/hello-algo,f42cec0f883e299eb2e84ffc52ae14ce8333b246,4,12,"{'js','ts'}"
Anduin2017/HowToCook,"01299778d7404316dd9147f19a01f419b46c10f5",6,14,{'md'}
langgenius/dify,c26e1929d6607b35d340b9597de600d9cb7df1d6,1,3,{'py'}
Hack-with-Github/Awesome-Hacking,b0b0d65780cd102530754e96c17f85599cc37c10,1,1,{'md'}
deepseek-ai/DeepSeek-V3,"408e6e188a6a583370c66d3c0f85fc8a68b8a4c6",1,2,{'md'}
bitcoin/bitcoin,"9f6565488fc169898abc5f7ee620ce7a9a4e5e50",8,190,"{'h','cpp'}"
papers-we-love/papers-we-love,"74ecbc85851ab0d836eae7c13f4e4886cd586c14",1,2,{'md'}
deepseek-ai/DeepSeek-R1,fecf26ff976ad56961a48c70030a31486cd7cc6e,1,199,{'cff'}
microsoft/generative-ai-for-beginners,eb65b86ac2236a375b5755848dd8d2e7b932dd84,1,7,{'json'}
iluwatar/java-design-patterns,"8a64f4c5743f41a2b4fc8d28ecf1e9f13acb5a3b",1,4,{'md'}
papers-we-love/papers-we-love,a56ed2a2dc44e3de3ddbba28ba30e1ec655d318e,1,2,{'md'}
deepseek-ai/DeepSeek-R1,"14a53eccedb96d296eb0d230900d5d5725a7bfc2",1,2,{'md'}
facebook/create-react-app,"02caaa63c988172d7989fc1eb203b45e8c437145",1,4,{'json'}
deepseek-ai/DeepSeek-V3,"741b06ebca31fe0a69c6ded17bdaf42aa1c8b43d",1,4,{'py'}
deepseek-ai/DeepSeek-R1,"95aaec702f4bf183e18da90545e26c094cedcf6d",1,18,{'cff'}
nvm-sh/nvm,"8dbc22f0e98b0f222d03dbf6a38b79848836d079",1,2,{'md'}
open-webui/open-webui,"9be22cb6374872f826f97d4bbc52ffb1b1940b9b",1,2,{'svelte'}
microsoft/PowerToys,"48d9d19df141e85a5a9a7689fdacafefe06f99d1",6,97,"{'CmdPal.UI_App.xaml','CmdPal.UI_Controls_CommandBar.xaml','CmdPal.UI_Converters_ContextItemTemplateSelector.cs','CmdPal.UI_Microsoft.CmdPal.UI.csproj','CmdPal.UI_Styles_TextBlock.xaml','CmdPal.Ext.WindowWalker_Components_ContextMenuHelper.cs'}"
deepseek-ai/DeepSeek-R1,bb3329378f660587e159efe8bf4b69665f087e60,1,58,{'md'}
tailwindlabs/tailwindcss,"3c629dec86a9b8a2539d43e7244fad3dd62eff56",2,37,"{'json','yaml'}"
neovim/neovim,"52991d8728c876366cd28f75be29ee579a0a8605",2,14,{'c'}
bitcoin/bitcoin,b933813386ef3b4ad6f2e22f3f95d0afa7381d86,4,30,"{'cpp','py'}"
getify/You-Dont-Know-JS,cf8aeaecacda7a0eb8536a2bae33c2f634acead3,1,8,{'md'}
microsoft/vscode,fa489b1ef1b383975c192a301f3f9e0913ca01cf,5,24,"{'ts','test.ts','png'}"
vuejs/vue,"0191d50c31404afb730cd2a60f4500c20771f32f",1,12,{'md'}
CyC2018/CS-Notes,"1b0c3417733c07349872c8de3f0c669a759142a4",1,2,{'md'}
facebook/react,"0d072884f9201f645ae298936f2933970b73bec4",12,877,"{'ts','expect.md','js'}"
facebook/react,"99efc627a5a8cb56f50cfffee544c86c49572b6f",2,32,"{'js','ts'}"
awesome-selfhosted/awesome-selfhosted,"044ef9dd08be2185d89a6aa0a53e903422a79707",2,2,{'md'}
sindresorhus/awesome,"629aad89f30881c80415ebd00d3c6e51caea8cab",1,1,{'md'}
public-apis/public-apis,ab16db658dcc5a443292d2ce0325d98ad0538226,1,1,{'md'}
